ano,tipoProposicao,numero,ementa,verdict_ccj,clausula,aprovacao_verdict,contradiz_parecer,documento_id
2023,Projeto de Lei,408,Dispõe sobre a concessão de direito real de uso para ocupação de áreas públicas contíguas aos lotes destinados ao uso residencial localizados nas Regiões Administrativas do Lago Sul e do Lago Norte e dá outras providências.,admissivel,"Por todo o exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 408, de 2023, das Emendas Aditivas 1 e 4 e das Emendas Modificativas 2 e 3, todas apresentadas na CAF, com a apresentação das subemendas de redação em anexo.",aprovada,nao,89319
2023,Projeto de Lei,421,"Altera a Lei n° 7.155, de 10 de junho de 2022, que dispõe sobre o Serviço Público de Loteria do Distrito Federal e dá outras providências, para destinar recursos visando à promoção da prática desportiva de crianças e adolescentes.",inadmissivel,"III – CONCLUSÃO Por todo exposto, com fundamento nos arts. 100 e 149 da Lei Orgânica do Distrito Federal, manifestamo-nos pela INADMISSIBILIDADE FORMAL do Projeto de Lei nº 421/2023 nesta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,301860
2023,Projeto de Lei,436,"Institui o Sistema Distrital de Ambientes de Inovação – SDAI-DF e dá outras providências.
",sem_clausula,,aprovada,parecer_sem_clausula,107071
2023,Projeto de Lei,440,"Dispõe sobre a adesão da Administração Pública distrital à campanha de doação de órgãos e tecidos, empreendida no âmbito do Programa DOAR É LEGAL, e dá outras providências.",admissivel,"Por isso, voto pela admissibilidade do Projeto de Lei nº 440/2023, com a emenda de redação anexa.",pendente,proposicao_pendente,290163
2023,Projeto de Lei,449,Estabelece as diretrizes para a implantação do sistema de jardins filtrantes no Distrito Federal.,admissivel,"Dessa maneira, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 449, de 2023, nos termos do Substitutivo anexo.",pendente,proposicao_pendente,281560
2023,Projeto de Lei,451,"Dispõe sobre a cooperação, implementação e execução de ações entre a Administração Pública distrital e os serviços sociais autônomos na forma que especifica.",admissivel,"Diante do exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 451/2023.",aprovada,nao,89321
2023,Projeto de Lei,452,"Altera a Lei nº 3.877, de 26 de junho de 2006, que dispõe sobre a política habitacional do Distrito Federal.
",admissivel_com_ressalva,"Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 452, de 2023, e das Emendas 4, 6, 7, 8, 9, 10, 11, 16, 17, 19, 24, 26 e da Subemenda 15, na forma do Substitutivo em anexo, e pela INADMISSIBILIDADE das Emendas 1, 2, 3, 5, 18, 20, 22, 23, 25 e das subemendas 14 e 27.",aprovada,ressalva_aprovada,106297
2023,Projeto de Lei,453,"Altera a Lei nº 6.138, de 26 de abril de 2018, que institui o Código de Obras e Edificações do Distrito Federal - COE.",admissivel,"nciamento de obras e edificações destinadas ao atendimento de programas habitacionais de interesse social serão objeto de regulamentação específica por ato do chefe do Poder Executivo.” Feitas essas considerações, somos pela ADMISSIBILIDADE do Projeto de Lei nº 453, de 2023, com a Emenda de Redação, em anexo, nesta Comissão de Constituição e Justiça.",aprovada,nao,89324
2023,Projeto de Lei,454,"Altera a Lei nº 4.858, de 29 de junho de 2012, que regulamenta, no Poder Executivo, o art. 19, inciso V, da Lei Orgânica do Distrito Federal, e dá outras providências.",admissivel,"Por esses motivos, no âmbito da Comissão de Constituição e Justiça, nos manifestamos pela ADMISSIBILIDADE ao Projeto de Lei nº 454/2023, de autoria do Poder Executivo.",pendente,proposicao_pendente,91201
2023,Projeto de Lei,459,"Altera a Lei nº 6.390, de 25 de setembro de 2019, que cria o Programa Cidade Segura – PCS e dá outras providências, para dispor sobre videomonitoramento de segurança em praças públicas.",admissivel,"lativa; II – ao Governador; III – aos cidadãos; IV – ao Tribunal de Contas, nas matérias do art. 84, IV, e do art. 86; V – à Defensoria Pública, nas matérias do art. 114, § 4º.” Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 459/2023, no âmbito da CCJ.",pendente,proposicao_pendente,291769
2023,Projeto de Lei,462,"Altera a Lei nº 7.431, de 17 de dezembro de 1985, que institui no Distrito Federal o imposto sobre a propriedade de veículos automotores, e a Lei nº 3.830, de 14 de março de 2006, que dispõe quanto ao Imposto sobre a Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos a eles Relativos - ITBI.",admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 462/2023.",aprovada,nao,93169
2023,Projeto de Lei,468,"Altera a Lei nº 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS.",admissivel,"Seção II (Das Alterações na Legislação Tributária e das Demais Receitas) do Capítulo VIII da Lei de Diretrizes Orçamentária vigente, Lei nº 7.171, de 1º de agosto de 2022. Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 468/2023 e da Emenda Modificativa apresentada no âmbito da CEOF.",aprovada,nao,93165
2023,Projeto de Lei,469,"Altera a Lei nº 7.042, de 29 de dezembro de 2021, que autoriza o Poder Executivo a contratar operações de crédito com o Banco Nacional de Desenvolvimento Econômico e Social – BNDES e dá outras providências.",admissivel,"Por todo o exposto, vota-se, no âmbito da CCJ, pela admissibilidade do PL nº 469/2023, nos termos do art. 63, I, do RICLDF.",pendente,proposicao_pendente,93198
2023,Projeto de Lei,470,"Altera a Lei nº 5.105, de 03 de maio de 2013, que ""reestrutura a carreira Magistério Público do Distrito Federal e dá outras providências"" e dá outras providências.",admissivel_com_ressalva,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei nº 470/2023, na forma da Subemenda de redação, apresentada nesta Comissão, à Emenda nº 1, apresentada na CEOF.",aprovada,ressalva_aprovada,84097
2023,Projeto de Lei,476,"Altera a Lei nº 6.190, de 20 de julho de 2018, que dispõe sobre a regulamentação da atividade de comércio ou prestação de serviços ambulantes em vias, ônibus, metrô, estacionamentos e logradouros públicos do Distrito Federal, para acrescentar medidas protetivas e assecuratórias em caso de autuação de ambulantes.
",admissivel_com_ressalva,"III – CONCLUSÃO Por todo o exposto, com fundamento nos arts. 1º, III; 25, § 1º; 30, I; e 32, § 1º, todos da CF e nos arts. 2º, III; 3º, I; ambos da LODF, nosso voto é pela ADMISSIBILIDADE constitucional do Projeto de Lei nº 476/2023, na forma do substitutivo (CAS) e das duas subemendas (CEOF).",aprovada,ressalva_aprovada,306798
2023,Projeto de Lei,480,"Proíbe ações de telemarketing via ligação telefônica realizada por bots, robôs ou qualquer programa de software que execute tarefas automatizadas, repetitivas e pré-definidas, no âmbito do Distrito Federal.",admissivel_com_ressalva,"exposto, com fundamento nos artigos 5°, incisos X e LXXIX, 24, inciso V, 170, inciso V, da Constituição Federal, bem como nos artigos 17, inciso V, e art. 158, inciso V, da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 480, de 2023, na forma do substitutivo da Comissão de Defesa do Consumidor.",pendente,proposicao_pendente,113472
2023,Projeto de Lei,489,"Dispõe sobre a proibição da cobrança pelo serviço de fornecimento de cópias de prontuários nos hospitais públicos e privados do Distrito Federal, e dá outras providências.",admissivel,"..) (g.n.) Lei nº 8.078/1990 Art. 72. Impedir ou dificultar o acesso do consumidor às informações que sobre ele constem em cadastros, banco de dados, fichas e registros: (…) III - CONCLUSÕES Ante o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 489/2023.",pendente,proposicao_pendente,291867
2023,Projeto de Lei,50,"Institui a Política Distrital de Apadrinhamento Afetivo de Crianças e Adolescentes, e dá outras providências.
",admissivel,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei nº 50/2023.",pendente,proposicao_pendente,85146
2023,Projeto de Lei,500,"Altera a LEI Nº 5.607, DE 07 DE JANEIRO DE 2016 que “Dispõe sobre a doação dos produtos apreendidos que especifica a instituições filantrópicas e de caridade no Distrito Federal"".",admissivel_com_ressalva,"ir uma aplicação mais eficaz, as alterações necessárias para aprimorar a técnica legislativa levaram à apresentação de um substitutivo que revogará expressamente a Lei nº 5.607/2016. Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 500/2023, na forma do SUBSTITUTIVO anexo.",pendente,proposicao_pendente,138900
2023,Projeto de Lei,501,"Altera a Lei 3.830, de 14 de março de 2006, para reduzir a alíquota do Imposto sobre a Transmissão “Inter Vivos” de Bens Imóveis e de Direitos a eles Relativos – ITBI.",admissivel_com_ressalva,"fundamento no art. 63, inciso I, do RICLDF, tendo em vista que a proposição observa todas as exigências formais e materiais do ordenamento jurídico, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 501/2023 e do Projeto de Lei nº 1445/2024, na forma da Emenda Substitutiva apresentada por este relator.",aprovada,ressalva_aprovada,279433
2023,Projeto de Lei,502,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, para prorrogar, até 31 de dezembro de 2025,  os benefícios fiscais do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública – TLP previstos na Lei mencionada.",admissivel_com_ressalva,"Ante o exposto, manifesta-se voto pela ADMISSIBILIDADE do PL nº 502/2023 e do PL nº 794/2022, na forma do Substitutivo do Relator.",aprovada,ressalva_aprovada,107028
2023,Projeto de Lei,502,"Altera a Lei nº 6.466, de 27 de dezembro de 2019, para prorrogar, até 31 de dezembro de 2025,  os benefícios fiscais do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis e de Direitos a eles Relativos - ITBI e da Taxa de Limpeza Pública – TLP previstos na Lei mencionada.",admissivel_com_ressalva,"Ante o exposto, manifesta-se voto pela ADMISSIBILIDADE do PL nº 502/2023 e do PL nº 794/2022, na forma do Substitutivo, acatando a subemenda n°2 aditiva apresentada.",aprovada,ressalva_aprovada,107066
2023,Projeto de Lei,503,"Altera a Lei nº 5.686, de 1° de agosto de 2016, que “Institui a Campanha Permanente de Informação, Prevenção e Combate à Depressão no âmbito do Distrito Federal e dá outras providências”.

",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 503/2023, no âmbito da Comissão de Constituição e Justiça.",aprovada,nao,101166
2023,Projeto de Lei,506,"
Altera a Lei 1.695, de 24 de setembro de 1997, que concede anistia às entidades sindicais representativas dos servidores públicos da administração direta, indireta, autárquica e fundacional, por atos individuais ou coletivos decorrentes de paralisação da administração pública do Distrito Federal, e dá outras providências.
",admissivel,"III - CONCLUSÃO Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 506/2023, nos termos do art. 63, I, do RICLDF.",pendente,proposicao_pendente,298387
2023,Projeto de Lei,51,"Institui a Semana Distrital de Combate à Vulnerabilidade Social da População em Situação de Rua, no âmbito do Distrito Federal. ",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 51/2023, no âmbito da Comissão de Constituição e Justiça, nos termos do Substitutivo anexo.",pendente,proposicao_pendente,91660
2023,Projeto de Lei,512,"
Dispõe sobre a proibição às instituições de ensino de impor aos alunos formandos a contratação exclusiva de empresa de fotografia e filmagem por elas indicadas para registro de formaturas realizadas no âmbito do Distrito Federal.
",admissivel_com_ressalva,"Por todo o exposto, considerando a viabilidade de correção dos vícios identificados, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 512/2023, na forma do substitutivo anexo.",pendente,proposicao_pendente,281649
2023,Projeto de Lei,519,"Institui o Mês de Conscientização e Prevenção do Diabetes no Distrito Federal, denominado Novembro Azul, e dá outras providências.",admissivel_com_ressalva,"III – CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 519/2023, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",pendente,proposicao_pendente,291836
2023,Projeto de Lei,520,"Altera a Lei nº 7.163, de 4 de julho de 2022, que “Institui o Mês Maio Furta-Cor, dedicado às ações de conscientização, incentivo ao cuidado e promoção da saúde mental materna no Distrito Federal”, para incluir o dia 13 de maio como Dia da Conscientização e Atenção à Saúde Mental Materna, e dá outras providências.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 520/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda modificativa e da emenda supressiva anexas.",pendente,proposicao_pendente,111447
2023,Projeto de Lei,521,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o “Dia Distrital da Regeneração e do Plantio de Árvores”, celebrado, anualmente, no primeiro domingo de dezembro.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 521/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva anexa.",pendente,proposicao_pendente,116475
